,ID,ID collecteur,Date de début,Date de fin,Q1,Q3,Q4,Q4-text,Q5,Q5-text,Q6,Q6-text,Q7,Q8,Q9,Q10,Q11,Q12,Q8-en,Q10-en,Q12-en,Q4-en,Q5-en,Q6-en
518,6182397082,156443487,2017-05-04 19:10:59,2017-05-04 19:12:09,Oui,,Non,,Très sûr,,Marine Le Pen,,Le Pen,,Oui,,Oui,,,,,,,
519,6182396748,156443487,2017-05-04 19:10:06,2017-05-04 19:12:20,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,Macron,,Oui,,Oui,,,,,,,
520,6182393764,156443487,2017-05-04 19:08:22,2017-05-04 19:17:49,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Marie Le pen car elle peut présenter le gouvernement parce que dans son argument tout est dis c'est à dire le besoin de l'état et aussi très intélligente. ,Oui,Oui parce que mes amis sont d'accord ave  c elle. ,Oui,Oui. Car pour pouvoir développer la france entière et ne pas acceptez les immigrants etc.,Marie pen because it may present the government because in his argument is saying that is the need for the state and also very Smart. ,Yes because my friends are okay with it. ,Yes. For to develop the whole france and not accept immigrants etc.,,,
521,6182392335,156443487,2017-05-04 19:08:16,2017-05-04 19:09:51,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,,Oui,,Oui,,,,,,,
522,6182381617,156443487,2017-05-04 19:02:17,2017-05-04 19:04:28,Non,Le Pen,Non,,Cela dépend du candidat,,Marine Le Pen,,,,,,,,,,,,,
523,6182381493,156443487,2017-05-04 19:02:10,2017-05-04 19:05:39,Oui,Le Pen,Non,,Pas sûr,,Marine Le Pen,,Le Pen,Je pense que sa sera Lepen qui sera élue.,Non,Ils ne pensent pas la même chose parse s'ils pensent que Madame Lepen est raciste ,Oui,La personne que j ai vote est un bon choix parse que Madame Lepen est juste ,I think his will Lepen will be elected.,They don't think the same thing parse if they think that Madam Lepen is racist ,The person I vote is a good choice parse that Madam Lepen is just ,,,
524,6182378606,156443487,2017-05-04 18:58:34,2017-05-04 19:01:51,Non,,Non,,Je ne sais pas,,Emmanuel Macron,,,,,,,,,,,,,
525,6182377162,156443487,2017-05-04 19:00:00,2017-05-04 19:04:30,Oui,Melenchon,Autre (veuillez préciser),comme tous citoyen,Autre (veuillez préciser),non pas pour eu,Blanc,2 nul,Macron,Macron car il a beaucoup pluse de voi même si aucun des 2 n'est bon... ,Oui,Ils pensent ce que je vien de dire ,Non,Car aucun ne vaut le coup ,Macron because it has much more nd even if none of the 2 is good ... ,They think what I just say ,Because no's worth it ,As all citizen,Not been,2 null
526,6182370363,156443487,2017-05-04 18:56:10,2017-05-04 19:01:22,Oui,Melenchon,Non,,Je ne sais pas,,Blanc,Blanc,Macron,Macron,Non,"Il,ne pense pas,le meme chose",Non,Nn je m aime pas les deux,Macron,"He, not think, the same thing",Nn I m not like two,,,Blanc
527,6182368627,156443487,2017-05-04 18:54:36,2017-05-04 18:56:29,Non,,Non,,Je ne sais pas,,Emmanuel Macron,,,,,,,,,,,,,
528,6182365060,156443487,2017-05-04 18:53:23,2017-05-04 18:56:12,Non,,Non,,Autre (veuillez préciser),Je suis portugaise ,Blanc,Je ne vote pas en France ,,,,,,,,,,,I am Portuguese ,I do not vote in France 
529,6182354763,156443487,2017-05-04 18:47:52,2017-05-04 18:49:43,Oui,Macron,Oui,,Pas sûr,,Emmanuel Macron,,,,,,,,,,,,,
530,6182352387,156443487,2017-05-04 18:46:33,2017-05-04 18:48:53,Oui,Melenchon,Oui,,Très sûr,,Marine Le Pen,,Macron,,Non,,Non,,,,,,,
531,6182343033,156443487,2017-05-04 18:41:43,2017-05-04 18:44:06,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,,,,,,,,,,,,
532,6182339568,156443487,2017-05-04 18:39:48,2017-05-04 18:42:06,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,,,,,,,,,,,,
533,6182330349,156443487,2017-05-04 18:35:25,2017-05-04 18:36:59,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,,,,,,,,,,,,
534,6182328493,156443487,2017-05-04 18:34:41,2017-05-04 18:37:04,Oui,Melenchon,Je ne sais pas,,Je ne sais pas,,Blanc,Oui ,Macron,Honnêtement Macron ,Oui,Mes amis pensent pareil ,Non,Je sais pas ,Honestly Macron ,My friends think the same ,I know not ,,,Yes 
535,6182327770,156443487,2017-05-04 18:34:24,2017-05-04 18:37:06,Oui,Poutou,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Le Pen car les Français veulent du changement.,Non,Car on n'en parle pas. Chacun fait ses choix,Oui,Oui pour le changement,Le Pen because French want change.,Caron is not. Everyone is his choice,Yes for the change,,,
536,6182322627,156443487,2017-05-04 18:30:40,2017-05-04 18:34:10,Oui,Le Pen,Je ne sais pas,,Très sûr,,Marine Le Pen,,Le Pen,Marine lepen a,Oui,,Oui,,Navy lepen has,,,,,
537,6182320648,156443487,2017-05-04 18:30:52,2017-05-04 18:31:45,Non,Macron,Non,,Pas sûr,,Emmanuel Macron,,,,,,,,,,,,,
538,6182308145,156443487,2017-05-04 18:24:20,2017-05-04 18:25:14,Non,Le Pen,Oui,,Je ne sais pas,,Marine Le Pen,,,,,,,,,,,,,
539,6182305597,156443487,2017-05-04 18:22:40,2017-05-04 18:27:10,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,"Je pense que Marine gagnera parce que deja sa changerai une femme pour gouverner la France, de deux on serait moins pauvre, elle nous remettrais les franc et il y aurait moins d'immigrés.. ",Non,"Parce que mes habits sont sois Maghrébins, ou noir, ou sinon Il y connaissent rien à la politique ",Oui,"Je pense que oui il faut vraiment du changement puis au moins Il y aurait, Poutine, trumps, et marine les trois copain ahah ","I think Navy wins because its already change a woman to govern France, two would be less poor, we would frank and there would be less immigrants .. ","Because my clothes are to be Al-Maghariba, or black, or otherwise There are nothing to the policy ","I think so really need to change at least would then, Putin, trumps, and marine three boyfriend ahah ",,,
540,6182297966,156443487,2017-05-04 18:18:40,2017-05-04 18:23:21,Oui,Le Pen,Oui,,Je ne sais pas,,Marine Le Pen,,Macron,"Macron, parce que tout le monde crois qu'il est bien dans ses chaussures et qu'il serais prêt à changer la France. Je ne pense pas qu'il le ferais vue que personne as su nous mettre en sécurité avec tout se qui se passe. Mais pourquoi pas esseyer on vera bien.",Oui,Pourquoi pas penser la même choses que tout les français pense.,Non,Trop de confiance en lui et jamais personne n'a sur redresser la France ,"Macron, because everyone think it is in his shoes and that it would be prepared to change France. I don't think it would view that person you knew we implement security with all is happening. But why not esseyer on vera.",Why not think the same things all the French think.,Too much confidence in him and nobody has ever recover France ,,,
541,6182290670,156443487,2017-05-04 18:15:21,2017-05-04 18:16:02,Oui,Melenchon,Oui,,Très sûr,,Emmanuel Macron,,,,,,,,,,,,,
542,6182289094,156443487,2017-05-04 18:14:05,2017-05-04 18:16:22,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Parce que elle veut faire bouger la france,Oui,Il pense comme moi ,Oui,,Because she wants to move the france,He thinks like me ,,,,
543,6182288061,156443487,2017-05-04 18:13:23,2017-05-04 18:14:42,Non,,Je ne sais pas,,Je ne sais pas,,Marine Le Pen,,,,,,,,,,,,,
544,6182283785,156443487,2017-05-04 18:11:03,2017-05-04 18:13:22,Oui,Le Pen,Je ne sais pas,,Je ne sais pas,,Blanc,Je ne sais pas ,Macron,,Oui,,Oui,,,,,,,I don't know 
545,6182280744,156443487,2017-05-04 18:08:52,2017-05-04 18:15:51,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Je pense que marine le pen va être élu je pense quel peut changer les France avec c'est lois,Oui,Mes amis pense comme moi c'est sur sortir de l'Euro ne ferai pas de mal et on ferais des economie,Oui,Oui je pense que c le bon choix elle pourrais sauver la France du terrorisme,I think marine pen will be elected I think what can change the France with laws is,My friends think like me out of the Euro will not wrong and the economy would,Yes I think c the right choice could save France from terrorism,,,
546,6182280382,156443487,2017-05-04 18:07:53,2017-05-04 18:10:47,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,,,,,,,,,,,,
547,6182278153,156443487,2017-05-04 18:08:31,2017-05-04 18:12:51,Oui,Hamon,Oui,,Très sûr,,Blanc,Il ont un.programme qui me plait pas,Macron,"Premièrement, Macron est plus persuasive que Le Pen mais il a des thèmes de son programme qui ne me plait pas.  Secondement, Marine est une raciste et je déteste du coup je n'irais pas voter pour Marine Le Pen ni Macron   ",Non,,Oui,,"First, Macron is more persuasive than Le Pen but it has themes of its program that does not please me.  Secondly, Navy is a racist and I hate the fact I would not vote for Marine Le Pen or Macron   ",,,,,It has un.programme me please
548,6182277551,156443487,2017-05-04 18:08:19,2017-05-04 18:11:36,Oui,Le Pen,Oui,,Autre (veuillez préciser),Par procuration ,Marine Le Pen,,Macron,"Parce que les gens ont peur de Marine Lepen et les grands, les patrons vont forcément voter macron",Oui,,Oui,Car elle pense au peuple et pense à nous protéger du terrorisme ,"Because people are afraid of Marine Lepen and large, patterns will necessarily vote macron",,Because it thinks the people and think of protecting us from terrorism ,,By proxy ,
549,6182277531,156443487,2017-05-04 18:08:24,2017-05-04 18:15:06,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,"Marine le pen   Elle passera car la France et en train de mourire, code immigration, salaire trop bas , attentat , ...",Oui,Oui car la France marine va faire bouger notre pays ,Oui,Oui il fais du redressement dans ce pays ,"Marine pen It will because France and being mourire, code immigration, wages too low, attack, ...",Yes because France navy will move our country ,Yes he do recovery in this country ,,,
550,6182264401,156443487,2017-05-04 18:01:39,2017-05-04 18:03:30,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,,Non,,Oui,,,,,,,
551,6182263372,156443487,2017-05-04 18:00:51,2017-05-04 18:02:49,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,,Oui,,Oui,,,,,,,
552,6182260338,156443487,2017-05-04 17:59:38,2017-05-04 18:01:52,Oui,Melenchon,Oui,,Très sûr,,Emmanuel Macron,,Macron,Car ce qu'il dit est concret . ,Non,Je ne sais pas,Non,Je ne sais pas ,For what he says is concrete. ,I don't know,I don't know ,,,
553,6182254916,156443487,2017-05-04 17:56:29,2017-05-04 17:58:36,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,,Oui,,Oui,,,,,,,
554,6182236821,156443487,2017-05-04 17:46:25,2017-05-04 17:48:47,Non,,Non,,Autre (veuillez préciser),Pas inscrite ,Marine Le Pen,,,,,,,,,,,,Not included ,
555,6182234928,156443487,2017-05-04 17:46:49,2017-05-04 17:47:48,Non,Le Pen,Non,,Pas sûr,,Marine Le Pen,,,,,,,,,,,,,
556,6182227410,156443487,2017-05-04 17:43:01,2017-05-04 17:44:24,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,,,,,,,,,,,,
557,6182224287,156443487,2017-05-04 17:40:56,2017-05-04 17:44:37,Oui,Dupont-Aignan,Autre (veuillez préciser),Pourquoi ,Très sûr,,Marine Le Pen,,Macron,Pour faire barrage au front national ,Oui,Oui ,Oui,Je ne sais pas trop ,To make the national front dam ,Yes ,I don't know too ,Why ,,
558,6182218448,156443487,2017-05-04 17:38:18,2017-05-04 17:39:37,Non,Le Pen,Autre (veuillez préciser),9,Cela dépend du candidat,,Marine Le Pen,,,,,,,,,,,9,,
559,6182217831,156443487,2017-05-04 17:38:32,2017-05-04 17:42:12,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Car elle va remédier au terrorisme alors que macron veut rien faire et veut nous faire travailler encore plus pour rien gagné je gagne 1000 euro par moi en travaillant 172h par mois fau que sa s'arrete on a tous des chose a payer et une vie a vivre et non a survivre,Oui,Oui car il sont dans le meme cas que moi ,Oui,Oui au moin elle fera bouger les chose et peut etre aider nos SDF francais au lieu d'aider les migrant ,Because it will address terrorism while macron wants nothing and wants us to work even more for nothing won I won 1000 euro by me working 172h per month that it be stopped we all thing has pay and a life to live and not survive,Yes because it is in the same case as me ,Yes it will move at least thing and can be help our SDF French instead of helping migrant ,,,
560,6182212704,156443487,2017-05-04 17:34:56,2017-05-04 17:40:41,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Macron,Car il a plus de propos coerant,Oui,Car on en a discutez,Oui,Car elle pense plus aux francais et moins au riche,It has more about coerant,Caron has discuss,Because it thinks more to French and less rich in,,,
561,6182212090,156443487,2017-05-04 17:35:24,2017-05-04 17:39:05,Oui,Le Pen,Oui,,Autre (veuillez préciser),Je cest pas,Blanc,Je cest kel et bien,Le Pen,Marine le pen car elle et super bien,Oui,Parce que il son aussi pour marie le pen,Oui,Oui,Marine pen because it and great,Because it also married his pen,Yes,,I do not,Kelet well thats I
562,6182201954,156443487,2017-05-04 17:30:23,2017-05-04 17:31:19,Non,Macron,Oui,,Très sûr,,Emmanuel Macron,,,,,,,,,,,,,
563,6182197307,156443487,2017-05-04 17:28:02,2017-05-04 17:29:03,Non,Macron,Non,,Très sûr,,Emmanuel Macron,,,,,,,,,,,,,
564,6182193578,156443487,2017-05-04 17:25:34,2017-05-04 17:29:10,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Macron,le pen y a bcp tros de terroriste les francais en non marre ,Oui,jsp,Oui,,Pen has three terrorist 'bcp francais non-sick ,Jsp,,,,
565,6182183574,156443487,2017-05-04 17:21:28,2017-05-04 17:25:19,Oui,Hamon,Oui,,Très sûr,,Emmanuel Macron,,Macron,Le projet d'Emmanuel Macron sont plus convaincant que ceux de Marine Le Pen et d'autre part je suis contre le FN j'aurais voté pour n'importe quel candidat qui rester au second tour en face d'elle. ,Oui,,Oui,Je suis sur qu'il tiendra sa parole sur tous ce qu'il a dis contrairement à certains président qui on promis de changer quelque truc qu'il n'ont pas tenu jusqu'à maintenant .,The draft Emmanuel Macron are more convincing than those of Marine Le Pen and the other part I am against the FN I would have voted for any candidate who remain in second round in front of her. ,,I'm on it will speak on all what he say unlike some president who is promised to change some thing he have not held until now.,,,
566,6182177033,156443487,2017-05-04 17:17:29,2017-05-04 17:21:58,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Car elle a un bon programme qui tien la route elle veux aidez les handicapés mettre des douaniers et ferme les frontières aux étranges et qui est très bien ,Oui,Car il ne veulent pas un président qui dit qui connaît tous mais enfet il ne si connais pas ,Oui,Car elle veux aide les français pas les étranges ,Because it has a good program that yours road want to help the disabled to customs and closes borders to strange and is very well ,It does not want a president who says who knows all but enfet not know if ,Because it helps to French not strange ,,,
567,6182175723,156443487,2017-05-04 17:16:41,2017-05-04 17:18:45,Non,,Non,,Je ne sais pas,,Emmanuel Macron,,,,,,,,,,,,,
568,6182175676,156443487,2017-05-04 17:17:07,2017-05-04 17:20:57,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Je pense qu'elle a la force et le courage nécessaire pour changer les choses. ,Oui,,Oui,,I think it has the strength and the courage necessary to change things. ,,,,,
569,6182175338,156443487,2017-05-04 17:16:50,2017-05-04 17:19:41,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Marine le pen es la meilleure pour la France ķ,Non,Il on leur  point vu ces tout ,Oui,Oui une femme peut changer et aider la France ,Navy monemy best for France ķ,It is their point seen in any ,Yes a woman can change and help France ,,,
570,6182173384,156443487,2017-05-04 17:15:20,2017-05-04 17:17:14,Non,Melenchon,Non,,Autre (veuillez préciser),Non ,Emmanuel Macron,,,,,,,,,,,,No ,
